period,series,value
2019-03,autorises,445.8
2019-04,autorises,447
2019-05,autorises,444.2
2019-06,autorises,443.5
2019-07,autorises,445.9
2019-08,autorises,442.4
2019-09,autorises,436.5
2019-10,autorises,439.3
2019-11,autorises,438.8
2019-12,autorises,446.1
2020-01,autorises,449.5
2020-02,autorises,455.2
2020-03,autorises,454.2
2020-04,autorises,433
2020-05,autorises,418.9
2020-06,autorises,414.4
2020-07,autorises,404.3
2020-08,autorises,401.9
2020-09,autorises,402.2
2020-10,autorises,395.6
2020-11,autorises,397.4
2020-12,autorises,393.3
2021-01,autorises,389.7
2021-02,autorises,387.9
2021-03,autorises,391.7
2021-04,autorises,413.1
2021-05,autorises,429
2021-06,autorises,437.7
2021-07,autorises,450.2
2021-08,autorises,455.1
2021-09,autorises,463
2021-10,autorises,465
2021-11,autorises,465.4
2021-12,autorises,467.2
2022-01,autorises,471.1
2022-02,autorises,483.1
2022-03,autorises,496
2022-04,autorises,501
2022-05,autorises,507.9
2022-06,autorises,509.8
2022-07,autorises,511.8
2022-08,autorises,522.7
2022-09,autorises,513.6
2022-10,autorises,503.6
2022-11,autorises,495.4
2022-12,autorises,485.8
2023-01,autorises,478.4
2023-02,autorises,463.4
2023-03,autorises,444.5
2023-04,autorises,432.9
2023-05,autorises,417.4
2023-06,autorises,409.3
2023-07,autorises,396.1
2023-08,autorises,379.8
2023-09,autorises,371.5
2023-10,autorises,373.7
2023-11,autorises,374
2023-12,autorises,373.4
2024-01,autorises,369.1
2024-02,autorises,364.4
2024-03,autorises,358.3
2024-04,autorises,353.7
2024-05,autorises,348.9
2024-06,autorises,340.3
2024-07,autorises,339.2
2024-08,autorises,335.3
2024-09,autorises,333
2024-10,autorises,329.4
2024-11,autorises,324.8
2024-12,autorises,321.4
2025-01,autorises,320
2025-02,autorises,318.8
2025-03,autorises,323
2025-04,autorises,330.8
2025-05,autorises,335.1
2025-06,autorises,345
2025-07,autorises,350.4
2025-08,autorises,353
2025-09,autorises,361.6
2025-10,autorises,364.4
2025-11,autorises,366.1
2025-12,autorises,370.9
2026-01,autorises,374
2026-02,autorises,375.2
2026-03,autorises,385.8
2026-04,autorises,378.9
2026-05,autorises,379
2026-06,autorises,375.3
2026-07,autorises,370.4
2000-12,commences,337.6
2001-01,commences,340.1
2001-02,commences,337.7
2001-03,commences,333.5
2001-04,commences,336.9
2001-05,commences,335.4
2001-06,commences,335.6
2001-07,commences,336.8
2001-08,commences,334.5
2001-09,commences,334.5
2001-10,commences,336.1
2001-11,commences,335.6
2001-12,commences,337.2
2002-01,commences,336.7
2002-02,commences,337.7
2002-03,commences,338.7
2002-04,commences,339.6
2002-05,commences,338.1
2002-06,commences,338.8
2002-07,commences,340.8
2002-08,commences,341.2
2002-09,commences,341.4
2002-10,commences,340.6
2002-11,commences,340.9
2002-12,commences,342.4
2003-01,commences,341.7
2003-02,commences,341.4
2003-03,commences,345.1
2003-04,commences,344.6
2003-05,commences,346.3
2003-06,commences,349.3
2003-07,commences,351.1
2003-08,commences,350.7
2003-09,commences,356.1
2003-10,commences,358.1
2003-11,commences,361.4
2003-12,commences,363.9
2004-01,commences,367.9
2004-02,commences,372.1
2004-03,commences,374.5
2004-04,commences,380
2004-05,commences,383.5
2004-06,commences,389.3
2004-07,commences,392.5
2004-08,commences,396.4
2004-09,commences,399.9
2004-10,commences,403
2004-11,commences,410.9
2004-12,commences,414.4
2005-01,commences,421
2005-02,commences,422.8
2005-03,commences,427.4
2005-04,commences,429.9
2005-05,commences,439.2
2005-06,commences,442.9
2005-07,commences,444.3
2005-08,commences,447.2
2005-09,commences,453.8
2005-10,commences,458
2005-11,commences,458.4
2005-12,commences,464.9
2006-01,commences,466
2006-02,commences,469.6
2006-03,commences,473.3
2006-04,commences,477.8
2006-05,commences,479.6
2006-06,commences,485.1
2006-07,commences,486.9
2006-08,commences,489.2
2006-09,commences,488.2
2006-10,commences,491.7
2006-11,commences,496.3
2006-12,commences,493.8
2007-01,commences,493.9
2007-02,commences,493.6
2007-03,commences,492.4
2007-04,commences,491.4
2007-05,commences,489.1
2007-06,commences,487.3
2007-07,commences,493.4
2007-08,commences,490.4
2007-09,commences,489.9
2007-10,commences,492.9
2007-11,commences,489.9
2007-12,commences,488.9
2008-01,commences,487.3
2008-02,commences,486.6
2008-03,commences,480.8
2008-04,commences,475.3
2008-05,commences,467.8
2008-06,commences,459.1
2008-07,commences,447
2008-08,commences,443.9
2008-09,commences,435.5
2008-10,commences,421.6
2008-11,commences,408.1
2008-12,commences,398.4
2009-01,commences,385
2009-02,commences,371.1
2009-03,commences,361.7
2009-04,commences,353.9
2009-05,commences,345.7
2009-06,commences,339.8
2009-07,commences,339.7
2009-08,commences,339.2
2009-09,commences,334
2009-10,commences,331.5
2009-11,commences,336.9
2009-12,commences,345.6
2010-01,commences,346.1
2010-02,commences,348.6
2010-03,commences,353.8
2010-04,commences,356.3
2010-05,commences,362
2010-06,commences,366.5
2010-07,commences,369.5
2010-08,commences,372.9
2010-09,commences,383
2010-10,commences,394.3
2010-11,commences,405.7
2010-12,commences,412.2
2011-01,commences,418
2011-02,commences,421.9
2011-03,commences,426.8
2011-04,commences,428.5
2011-05,commences,432.9
