period,series,value
2006,USA,20.236742
2007,USA,20.28047
2008,USA,19.409172
2009,USA,17.81067
2010,USA,18.22542
2011,USA,17.634142
2012,USA,16.812391
2013,USA,17.09857
2014,USA,17.118917
2015,USA,16.461393
2016,USA,15.934658
2017,USA,15.639208
2018,USA,16.000992
2019,USA,15.500492
2020,USA,13.8168955
2021,USA,14.758024
2022,USA,14.802047
2023,USA,14.31945
2024,USA,14.197287
1990,WLD,4.266701
1991,WLD,4.282473
1992,WLD,4.090168
1993,WLD,4.06862
1994,WLD,4.047994
1995,WLD,4.0835447
1996,WLD,4.1481075
1997,WLD,4.1149697
1998,WLD,4.044522
1999,WLD,4.0791173
2000,WLD,4.133621
2001,WLD,4.1076345
2002,WLD,4.1442804
2003,WLD,4.30703
2004,WLD,4.3992558
2005,WLD,4.493561
2006,WLD,4.585831
2007,WLD,4.661509
2008,WLD,4.682571
2009,WLD,4.545518
2010,WLD,4.744936
2011,WLD,4.848876
2012,WLD,4.854014
2013,WLD,4.837743
2014,WLD,4.8045974
2015,WLD,4.7391157
2016,WLD,4.6824865
2017,WLD,4.705259
2018,WLD,4.752195
2019,WLD,4.7478137
2020,WLD,4.4577436
2021,WLD,4.634748
2022,WLD,4.6784525
2023,WLD,4.707772
2024,WLD,4.729075
