period,series,value
2013,ITA-famille-femmes,0.16
2014,ITA-famille-femmes,0.11
2015,ITA-famille-femmes,0.12
2016,ITA-famille-femmes,0.11
2017,ITA-famille-femmes,0.13
2018,ITA-famille-femmes,0.12
2019,ITA-famille-femmes,0.08
2020,ITA-famille-femmes,0.1
2021,ITA-famille-femmes,0.11
2022,ITA-famille-femmes,0.14
2023,ITA-famille-femmes,0.11
2024,ITA-famille-femmes,0.13
2010,ITA-famille-hommes,0.2
2011,ITA-famille-hommes,0.24
2012,ITA-famille-hommes,0.18
2013,ITA-famille-hommes,0.15
2014,ITA-famille-hommes,0.18
2015,ITA-famille-hommes,0.17
2016,ITA-famille-hommes,0.11
2017,ITA-famille-hommes,0.13
2018,ITA-famille-hommes,0.15
2019,ITA-famille-hommes,0.16
2020,ITA-famille-hommes,0.14
2021,ITA-famille-hommes,0.13
2022,ITA-famille-hommes,0.11
2023,ITA-famille-hommes,0.16
2024,ITA-famille-hommes,0.16
2010,ITA-partenaire-femmes,0.16
2011,ITA-partenaire-femmes,0.23
2012,ITA-partenaire-femmes,0.24
2013,ITA-partenaire-femmes,0.26
2014,ITA-partenaire-femmes,0.26
2015,ITA-partenaire-femmes,0.23
2016,ITA-partenaire-femmes,0.25
2017,ITA-partenaire-femmes,0.18
2018,ITA-partenaire-femmes,0.24
2019,ITA-partenaire-femmes,0.22
2020,ITA-partenaire-femmes,0.22
2021,ITA-partenaire-femmes,0.23
2022,ITA-partenaire-femmes,0.2
2023,ITA-partenaire-femmes,0.21
2024,ITA-partenaire-femmes,0.21
2010,ITA-partenaire-hommes,0.04
2011,ITA-partenaire-hommes,0.03
2012,ITA-partenaire-hommes,0.03
2013,ITA-partenaire-hommes,0.03
2014,ITA-partenaire-hommes,0.04
2015,ITA-partenaire-hommes,0.03
2016,ITA-partenaire-hommes,0.02
2017,ITA-partenaire-hommes,0.03
2018,ITA-partenaire-hommes,0.02
2019,ITA-partenaire-hommes,0.04
2020,ITA-partenaire-hommes,0.02
2021,ITA-partenaire-hommes,0.03
2022,ITA-partenaire-hommes,0.02
2023,ITA-partenaire-hommes,0.02
2024,ITA-partenaire-hommes,0.03
